"","control_A","control_B","ph5h_A","ph5h_B","LPS_A","LPS_B","ph5hLPS_A","ph5hLPS_B","X1","X2","X3","X4"
"Snip1",18.00173,18.276316,12.856,13.69272,12.15279,10.321503,9.35219,7.476163,0,0,0,0
"Snn",2.36587,2.3589,1.94947,1.86033,41.8125,32.9439,19.7719,19.6778,0,0,0,0
"Snorc",0,0,0,0,0,0,0,0,0,0,0,0
"Snph",0,0,0,0,0,0,0,0,0,0,0,0
"Snrk",23.333716,19.6070932,8.3356826,10.143188,11.866384,13.74790218925,6.091968,8.1582229267212,0,0,0,0
"Snrnp200",43.789642,43.00942,34.156854,36.57161,29.42459,33.5690137,27.207214,30.19236,0,0,0,0
"Snrnp25",55.446021,56.936385,33.7963,34.98599,36.408303,36.811627,36.902712,29.955121,0,0,0,0
"Snrnp27",62.68769,61.075598,56.119082,57.144955,67.503689,65.34735,59.847941,63.640567,0,0,0,0
"Snrnp35",26.96363,22.89181,18.790858,20.937872,37.38796,36.66268,32.425745,30.4919,0,0,0,0
"Snrnp40",33.4438548,35.668588,39.924274,36.2866704,25.114394,28.4693106,34.4231916,34.335232,0,0,0,0
"Snrnp48",15.05934,12.30506,19.18692,24.68403,12.99857,10.99321,22.53364,23.688,0,0,0,0
"Snrnp70",169.468629,170.017304,172.085513,183.62849,160.035987,139.511658,154.22035,156.082185,0,0,0,0
"Snrp1c-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"Snrp1c-ps2",0,0,0,0,0,0,0,0,0,0,0,0
"Snrpa",68.1034918,75.9486080023869,69.672057,75.267133,40.3594737,55.7589662,62.755991,61.5343650012954,0,0,0,0
"Snrpa1",48.161331,48.903418,42.77673,45.179262,42.74842,39.08534,41.6878260593,42.9196,0,0,0,0
"Snrpb",287.644922,292.067834,253.836793,252.90641,232.188961,244.68636,231.4708,242.76028,0,0,0,0
"Snrpb2",79.015181,80.004169,57.350047,53.029264,84.363897,57.155035,53.483073,55.67241,0,0,0,0
"Snrpc",105.615107,120.292703,107.51538,103.3821,104.468176,118.551245,98.8274,97.02178,0,0,0,0
"Snrpd1",99.4946,111.674,70.6965,80.5955,77.4354,69.3728,73.7255,66.4186,0,0,0,0
"Snrpd2",54.591839,57.42801,61.701754,62.693645,41.7115,44.118861,55.36237,56.700966,0,0,0,0
"Snrpd3",100.0376,106.28359,75.21891,90.28012,92.210817,92.5185,81.51271,75.11059,0,0,0,0
"Snrpe",211.422559,195.52251,204.151816,219.229729,153.999917,122.49214,179.435616,188.28105,0,0,0,0
"Snrpert",0,0,0,0,0,0,0,0,0,0,0,0
"Snrpf",32.374,37.8218,35.3453,40.839,27.2784,22.2143,31.5438,30.3821,0,0,0,0
"Snrpg",68.0261,62.87445,75.73844,99.12323,38.3752,53.8638,76.86516,64.12466,0,0,0,0
"Snrpn",0,0,0,0,0,0,0,0,0,0,0,0
"Snta1",7.1167335,6.36756,5.43029,5.22005,2.70731,2.02148,4.97927,3.40784,0,0,0,0
"Sntb1",1.15304,0.987682,0.488338,0.534378,7.80081,7.383875,1.36996,1.29658,0,0,0,0
"Sntb2",11.2038000009496,13.41106,10.1899,10.10439,2.64345,2.6937,7.98794,8.70768,0,0,0,0
"Sntg1",0.0234553,0.0273211,0,0,0,0,0,0.0382122,0,0,0,0
"Sntg2",0,0,0,0,0,0,0,0,0,0,0,0
"Sntn",0,0,0,0,0,0,0,0,0,0,0,0
"Snu13",92.763027,99.656673,68.690335,70.872281,106.155089,105.25872,72.544934,69.688471,0,0,0,0
"Snupn",7.22398,8.39182,6.77142,9.35563,7.49945,6.83638,7.17207,5.80351,0,0,0,0
"Snurf",0,0,0,0,0,0,0,0,0,0,0,0
"Snw1",64.791111,64.565682,43.603615,46.313905,91.043215,74.3925126,46.674476,48.497833,0,0,0,0
"Snx1",215.86594,216.539828,141.323236,153.867104,143.99279,141.407898,111.557083,118.115553,0,0,0,0
"Snx10",74.928923,73.730998,51.76235,60.45322,265.991223,237.31329,112.15738,126.419524,0,0,0,0
"Snx11",32.02354,29.5735,16.430128,15.886186,22.767234,23.45605,13.821487,17.345442,0,0,0,0
"Snx12",85.60546,102.88907,71.69003,72.00835,61.096201,69.91077,60.92299,63.65738,0,0,0,0
"Snx13",41.4044760353554,42.619209,39.7777383,38.069346,34.424617,33.45253,33.704555,29.901259,0,0,0,0
"Snx14",29.182551,26.9191627,13.442084,14.983193,14.9294,12.35524,11.2826832,11.380201,0,0,0,0
"Snx15",46.73191,44.47118,16.600374,14.188096,24.42667,23.063514,10.950375,11.409104,0,0,0,0
"Snx16",14.61943,15.76576,7.18428,6.494334,8.9132029,8.300588,3.786588,4.286623,0,0,0,0
"Snx17",93.509351,84.739674,58.993516,56.917804878,70.094031,73.037405,57.685427,56.219733,0,0,0,0
"Snx18",21.8957,22.3955,29.1339,26.0839,29.3282,30.4496,68.8856,66.2355,0,0,0,0
"Snx19",14.754497,14.829251,6.136141,6.6182759,10.405766,10.134013,5.83923,6.680314,0,0,0,0
"Snx2",318.335,306.907,103.965,105.36,261.762,205.465,92.8515,85.8364,0,0,0,0
"Snx20",54.499281,64.088515,23.232831,25.31861,108.68984,112.13349,40.133948,41.763497,0,0,0,0
"Snx21",11.209295,10.38263,3.411267,3.799385,3.6319572,4.048639,2.26075300092646,2.146953,0,0,0,0
"Snx22",0.360544,0.295581,0.766687,0.774745,0.217075,0.251841,0.827379,1.10344,0,0,0,0
"Snx24",57.95742,53.61529,22.9848,21.08164,3.587396,4.05293,16.24616,15.24804,0,0,0,0
"Snx25",17.755158,15.582173,4.9588823,6.04962,11.57604,15.203658,3.848394,3.203626,0,0,0,0
"Snx27",40.615996,35.286123,20.83283,16.9371405,29.890191,33.368532,19.484,17.764759,0,0,0,0
"Snx29",36.376056,33.463396,28.573719,29.839272,4.318085,4.364605,24.510062,21.782505,0,0,0,0
"Snx3",374.444,343.1555,301.157704,270.387472,290.735402,340.009,287.654,267.532444,0,0,0,0
"Snx30",28.14369,27.25859,12.66361476,14.395416,1.61892,1.378099,3.293478,3.147581,0,0,0,0
"Snx31",0,0,0,0,0,0,0,0,0,0,0,0
"Snx32",19.0683,14.194,7.48316,9.14658,4.17393,4.03795,2.17312,3.80085,0,0,0,0
"Snx33",7.88978,7.63346,3.04145,3.25037,2.38327,1.93605,2.28964,2.47679,0,0,0,0
"Snx4",79.2297,83.6413,43.5929,45.8599,80.3957,77.7103,46.0272,43.9835,0,0,0,0
"Snx5",434.79963,411.72513,291.11148,287.328945,157.36171,130.63663,190.429996,169.948897,0,0,0,0
"Snx6",99.469173,96.80766,58.328533,56.549785,96.3655,90.46486,53.782429,49.720472,0,0,0,0
"Snx7",50.13804,44.873886,21.8821299,21.936092,24.655939,25.7682984,27.993216,22.8516958,0,0,0,0
"Snx8",169.36363,170.293782,72.75578,73.967471,54.70533679,48.952939,40.579256,39.44478,0,0,0,0
"Snx9",68.8297,67.2393,38.9444,42.389,42.8052,43.3214,45.101,42.0322,0,0,0,0
"Soat1",307.08515,293.233465,151.61198,145.8544,100.212611,92.824351,111.287135,111.49708,0,0,0,0
"Soat2",2.2541,2.86397,1.13965,1.7517,1.25775,1.0596,0.918823,1.429858,0,0,0,0
"Sobp",0.064907,0.0378717,0.0778607,0.0182491,0.0369712,0.0577822,0.0182232,0.0465828,0,0,0,0
"Socs1",1.83872,2.13388,0.441619,0.414643,71.877,59.2767,9.63851,11.7099,0,0,0,0
"Socs2",1.0213632650144,0.7496895190236,1.8537913,2.64534,1.301839,1.1083164,3.0496487,2.7700597,0,0,0,0
"Socs3",1.1107,1.686417,4.184972,3.215663,342.93248,362.67731,267.08788,280.92475,0,0,0,0
"Socs4",11.7954,11.5648,9.95435,10.352,7.94009,6.98831,9.81793,9.79431,0,0,0,0
"Socs5",9.64603,10.2838,3.90154,4.55173,6.44138,6.60177,6.55714,6.93065,0,0,0,0
"Socs6",51.7405652,44.22743,40.840202,33.563263,12.72075104,12.6294,17.16221,14.47734,0,0,0,0
"Socs7",6.430286,8.3901,13.89462,13.20069,16.41847,16.92241,15.81405,16.81362,0,0,0,0
"Sod1",410.886,458.626,488.126,523.842,285.657,296.964,439.024,452.395,0,0,0,0
"Sod2",25.3114,28.3412,21.0522,23.6594,384.003,392.122,245.974,260.48,0,0,0,0
"Sod3",0.0220805,0,0,0.0245822,0,0,0,0.042729,0,0,0,0
"Soga1",12.8063,14.0045,3.86141,4.39605,3.99202,5.18427,4.89421,5.65818,0,0,0,0
"Soga3",0,0,0,0,0,0,0,0,0,0,0,0
"Sohlh1",0,0,0,0,0,0,0,0,0,0,0,0
"Sohlh2",0,0,0,0,0,0,0,0,0,0,0,0
"Son",89.2461860023763,83.347839,39.073897,39.566111,75.10317,69.9184024,39.001033,47.038097,0,0,0,0
"Sorbs1",0.33650810760099,0.3262027,0.278207480629571,0.177205,0.2240230156135,0.224606,0.1324360118954,0.18092,0,0,0,0
"Sorbs2",0.0905218,0,0.0830864,0.0140406,0,0,0.0775174,0.0204056,0,0,0,0
"Sorbs3",7.06673,4.99504,2.14529,2.13964,2.42415,2.25631,2.77133,2.03522,0,0,0,0
"Sorcs1",0,0,0.0377341,0,0,0,0,0,0,0,0,0
"Sorcs2",0,0,0,0,0,0,0,0,0,0,0,0
"Sorcs3",0,0,0,0,0,0,0,0,0,0,0,0
"Sord",92.2065,81.4108,74.6965,67.2155,41.7625,36.639,55.2287,46.8376,0,0,0,0
"Sorl1",2.63928,4.88265,3.047235,3.02219,4.45889,3.191401,2.639627,2.434276,0,0,0,0
"Sort1",18.955791,17.13031,16.461459,13.108918,8.6339,7.59869,11.905816,10.0079315,0,0,0,0
"Sos1",6.22636,5.77924,5.44291,5.9355,5.66935,5.18601,4.49593,4.52413,0,0,0,0
"Sos2",25.4968142,27.898354,20.231956,24.8710000574718,17.811715882718,17.19846495,12.417853,14.005741555795,0,0,0,0
"Sost",0,0,0,0,0,0,0,0,0,0,0,0
"Sostdc1",0,0,0,0,0,0,0,0,0,0,0,0
"Sowaha",0,0,0.0264827,0,0,0,0,0.0211152,0,0,0,0
"Sowahb",0,0,0,0,0,0,0.070423,0.0600006,0,0,0,0
"Sowahc",6.65881,6.39684,17.5823,20.1683,26.7139,24.2043,88.9775,85.8544,0,0,0,0
"Sowahd",0,0,0,0,0,0,0,0.0526814,0,0,0,0
"Sox1",0,0.0195342,0,0,0,0,0,0,0,0,0,0
"Sox10",0,0,0,0,0,0,0,0,0,0,0,0
"Sox11",0,0,0.0122171,0,0,0.0113966,0.0107846,0.00918943,0,0,0,0
"Sox12",0.1093,0.227551,0.0468001,0.0204889,0,0,0.0219024,0,0,0,0,0
"Sox13",0.0776786,0,0,0.1471495,0,0,0,0,0,0,0,0
"Sox14",0,0,0,0,0,0,0,0,0,0,0,0
"Sox15",0.110981,0.256669,0,0.125346,0.126151,0,0,0,0,0,0,0
"Sox17",0,0,0,0,0,0,0,0,0,0,0,0
"Sox18",0,0,0,0,0,0,0,0,0,0,0,0
"Sox2",0,0,0,0,0,0,0,0,0,0,0,0
"Sox21",0,0,0,0,0,0,0,0,0,0,0,0
"Sox3",0,0,0,0,0,0,0,0,0,0,0,0
"Sox30",0,0.032116,0,0,0.0313784,0,0,0.026345,0,0,0,0
"Sox4",2.53107,2.61873,5.47036,6.13513,0.115335,0.0200284,0.646457,0.712614,0,0,0,0
"Sox5",0,0,0,0,0,0.058820440324,0,0.155431,0,0,0,0
"Sox6",0,0,0,0,0.0104784,0,0,0,0,0,0,0
"Sox7",0.498247,0.640342,0.0597782,0.0840844,0.113498,0.177392,0.0559325,0.0476511,0,0,0,0
"Sox8",0,0.0320822,0,0,0.0626907,0.0326588,0,0,0,0,0,0
"Sox9",0,0,0,0.0221276,0,0,0.028587,0.0377974,0,0,0,0
"Sp1",25.159361,24.731556,59.6746,57.246689,13.7312064,13.0389,45.359184,44.5867,0,0,0,0
"Sp100",84.003899,83.495763,49.721223,58.191082,329.276625,287.839158,46.298246,62.030657,0,0,0,0
"Sp110",32.66416,33.7241068,15.6720711,23.298125252524,158.655758,144.059033,25.467668,33.1267872,0,0,0,0
"Sp140",27.467251,28.33904,24.48351994,31.540751,236.5419,177.25163,44.869078,57.63381,0,0,0,0
"Sp2",13.25892,13.39812,14.6258693,15.01561,14.22542,17.28612,17.2131400010859,17.54732,0,0,0,0
"Sp3",56.714889,59.561245,84.136648,86.45635,22.5306,22.2162,38.892083,35.017108,0,0,0,0
"Sp4",4.01027,5.34667,5.11027,4.69669,1.833893,2.946447,4.94432,4.480598,0,0,0,0
"Sp5",0,0,0,0,0,0,0,0,0,0,0,0
"Sp6",0.02309,0.0269271,0.0277018,0.0259758,0,0,0,0,0,0,0,0
"Sp7",0,0,0,0,0,0,0,0,0,0,0,0
"Sp8",0.0724453,0.0211312,0,0.0203703,0.0206316,0.0644899,0.0203379,0.1303127,0,0,0,0
"Sp9",0,0,0.0215471,0,0,0,0,0,0,0,0,0
"Spa17",1.434785,2.281301,1.789065,2.78577,1.97448,1.0500691,0.485199,1.23731,0,0,0,0
"Spaar",0.0199177,0,0,0,0.0680651,0,0,0,0,0,0,0
"Spaca1",0,0.133581,0,0,0,0,0,0,0,0,0,0
"Spaca3",0,0,0,0,0,0,0,0,0,0,0,0
"Spaca4",0,0,0,0,0,0,0,0,0,0,0,0
"Spaca5",0,0,0,0,0,0,0,0,0,0,0,0
"Spaca6",4.988073,3.68204,3.5198233,4.3115993,39.67292,32.435896,10.076044,20.151807,0,0,0,0
"Spaca7",0,0,0,0,0,0,0,0,0,0,0,0
"Spaca9",5.61265,5.781263,3.377824,5.45709,1.69831,2.653451,3.960691,2.73758,0,0,0,0
"Spag1",1.130314,0.599008,0.184928,0.0867086,0.789981,0.853571,0.126302,0.0430425,0,0,0,0
"Spag11a",0,0,0,0,0,0,0,0,0,0,0,0
"Spag11b",0,0,0,0,0,0,0,0,0,0,0,0
"Spag16",0,0,0.0287126,0,0,0,0,0,0,0,0,0
"Spag17",0,0,0,0,0,0,0,0,0,0,0,0
"Spag4",0.4385231,0.3523679,0.84567,1.40704,0.521513,0.2758077,0.93858100349158,0.466635,0,0,0,0
"Spag5",45.114113,47.859939,55.002278,61.11473,14.00035,14.964849,33.69333,37.668256,0,0,0,0
"Spag6",0.0340013,0,0.0408009,0,0,0,0,0,0,0,0,0
"Spag6l",0,0,0,0,0,0,0,0,0,0,0,0
"Spag7",81.072099,83.71808,73.18434,79.94558,74.4512,64.09754,77.40048,71.80625,0,0,0,0
"Spag8",0.197956,0.2439561,0,0.0743754,0.241582,0.0782226,0,0,0,0,0,0
"Spag9",71.044602,68.046570632882,67.651546,69.045081,69.466361,63.6346959,69.469748,80.89302,0,0,0,0
"Spam1",0,0,0,0,0,0,0,0,0,0,0,0
"Spanxn4",0,0,0,0,0,0,0,0,0,0,0,0
"Sparc",0.4011933,0.571368,0.479488,0.731808,0.33771,0.1919098,0.2295549,0.306417,0,0,0,0
"Sparcl1",0,0,0,0,0,0,0,0,0,0,0,0
"Spast",18.5866,17.1408,11.2516,11.4798,11.7259,10.4371,7.7836,6.99505,0,0,0,0
"Spata1",4.763582,5.3309273,2.4266695,2.1466243,1.157212,0.69783,0.733885,0.9042168,0,0,0,0
"Spata13",3.16768,3.882464,2.63675,3.3137,5.9624882466,8.611504,13.1237191,12.9719042067,0,0,0,0
"Spata16",0,0,0,0,0,0,0,0,0,0,0,0
"Spata17",0,0,0,0,0,0,0,0,0,0,0,0
"Spata18",0,0,0,0,0,0,0,0,0,0,0,0
"Spata19",0,0,0,0,0,0.0799839,0,0,0,0,0,0
"Spata2",17.501243,16.2749353,17.16249,17.51952,14.208994,12.62427,16.11688,17.489913,0,0,0,0
"Spata20",0,0,0,0,0,0,0,0.061556400638206,0,0,0,0
"Spata21",0,0,0.0396297,0.173568,0.287003,0,0,0,0,0,0,0
"Spata22",0,0,0,0,0,0,0,0,0,0,0,0
"Spata24",11.12139,10.51069,7.20409,6.63661,6.01425,6.9295,6.53756,9.47651,0,0,0,0
"Spata25",0.724949,0.389162,0.149277,0.707547,0,0.146995,0,0.118008,0,0,0,0
"Spata2l",3.262383,3.092518,2.535167,1.959139397,1.764784,0.9637418,1.06656,0.641863,0,0,0,0
"Spata3",0,0,0,0,0,0,0,0,0,0,0,0
"Spata31",0,0,0,0,0,0,0,0,0,0,0,0
"Spata31d1a",0,0,0,0,0,0,0,0,0,0,0,0
"Spata31d1b",0,0,0,0,0,0,0,0,0,0,0,0
"Spata31d1c",0,0,0,0,0,0,0,0,0,0,0,0
"Spata31d1d",0,0,0,0,0,0,0,0,0,0,0,0
"Spata32",0,0,0.0983135,0,0,0,0,0,0,0,0,0
"Spata33",0.236679,0.0466114,0.1686840745,0.2690093,1.2858057,0.662476,0.2909558,0,0,0,0,0
"Spata4",0,0,0,0,0,0,0,0,0,0,0,0
"Spata45",0.543499,0.965539,1.02332,0.32164,0,0,0,0.266342,0,0,0,0
"Spata46",0,0.146875,0,0,0,0,0,0,0,0,0,0
"Spata48",1.179405,1.566125,0.442513,0.415352,0.5955517,0.3101748,0.292788,0.410274,0,0,0,0
"Spata5",7.957851,8.071169,6.04431,7.090535,11.010529,8.27988,3.11696,3.730859,0,0,0,0
"Spata6",29.0869306,31.424581,15.30472735,16.368092,18.046166,17.4410730329822,12.71571,11.3161323,0,0,0,0
"Spata7",5.0936878,4.9390651,4.21775,3.010773889267,1.6100505,1.8607716867,2.4013653,2.270853,0,0,0,0
"Spata9",0.174472,0,0.209576,0.295266,0.0992152,0,0.292949,0.415474,0,0,0,0
"Spatc1",0.108024,0.0628001,0.129676,0.0608468,0,0,0,0,0,0,0,0
"Spatc1l",0.0865607,0,0,0,0.0984488,0.0788864,0,0.0824552,0,0,0,0
"Spats1",0,0,0,0,0,0,0,0,0,0,0,0
"Spats2",6.99594,7.21449,2.71186,2.60369,3.76939,3.57612,2.05382,1.9555,0,0,0,0
"Spats2l",0,0,0,0,0,0.0984902,0,0.0861495,0,0,0,0
"Spc24",31.942992,33.79933,39.80694,35.956692,15.756877,20.179209,33.910128,32.573944,0,0,0,0
"Spc25",96.203823,105.984142,46.96638,54.5903206,46.346913,42.103488,49.601298,48.4242669,0,0,0,0
"Spcs1",0,0,0,0,0,0,0,0,0,0,0,0
"Spcs2",212.079304,225.57879,205.51331,195.491171,184.80205,148.191094,194.105063,168.365726,0,0,0,0
"Spcs2-ps",0,0,0,0,0,0,0,0,0,0,0,0
"Spcs3",72.1975,73.9598,56.5727,58.3696,56.618,49.2525,53.9997,50.1447,0,0,0,0
"Spdef",0,0.0586536,0,0.126608,0,0,0,0,0,0,0,0
"Spdl1",91.870905,82.773562,56.40191,59.88426,32.156799,28.399114,42.094804,40.714669,0,0,0,0
"Spdya",2.137440447,2.222658456,3.0320228842,2.69232214004,3.38947,2.19371,2.17552,2.499,0,0,0,0
"Spdye4a",0,0,0,0,0,0,0,0,0,0,0,0
"Spdye4b",0,0,0,0,0,0,0,0,0,0,0,0
"Spdye4c",0,0,0,0,0,0,0,0,0,0,0,0
"Specc1",46.33711531275,45.08063789,40.380839,42.662216967065,25.61116037,23.7808068,42.454369951,41.94814789234,0,0,0,0
"Specc1l",20.0326676,19.102443,15.339135,15.408874,20.315679,19.098388,16.223074,17.664794,0,0,0,0
"Speer1",0,0,0,0,0,0,0,0,0,0,0,0
"Speer2",0,0,0,0,0,0,0,0,0,0,0,0
"Speer3",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4a",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4b",0,0.0447428,0,0,0,0,0,0,0,0,0,0
"Speer4c",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4d",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4e",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4f1",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4f2",0.0697481,0,0,0,0,0,0,0,0,0,0,0
"Speer5-ps1",0.04701,0.160528,0.120738,0.0636421,0.0996081,0.120833,0.0792046,0.138445,0,0,0,0
"Speer6-ps1",0.0599837,0.0678341,0,0.196688,0.498023,0.366771,0.707522,0.89297,0,0,0,0
"Spef1",6.25782,7.03878,1.971146,2.02294,3.21521,3.87771,0.898508,1.696402,0,0,0,0
"Spef1l",4.058725,5.183534,1.730359,2.636963,0.706042,0.36188,1.005605,0.822309,0,0,0,0
"Spef2",0.7147009,0.5829283,0.4279626,0.429325,0.140695,0,0.0692773,0.2126901,0,0,0,0
"Speg",155.502694,158.0027235,108.775171,106.394846,59.188029,69.7735876,79.7321322,72.98785,0,0,0,0
"Spem1",0,0,0,0,0,0,0,0,0,0,0,0
"Spem2",0,0,0,0,0,0,0,0,0,0,0,0
"Spen",16.9093185,13.21465,10.083852,9.80652,13.09304,13.9151523,11.602625,15.839895,0,0,0,0
"Spert",0,0,0,0,0,0,0,0,0,0,0,0
"Spertl",0,0,0,0,0,0,0,0,0,0,0,0
"Spesp1",0,0,0,0,0,0,0,0,0,0,0,0
"Spg11",20.50357,18.466102,12.029916,13.23449,16.219493,17.40995,9.6689,11.82225,0,0,0,0
"Spg20",25.176661,23.470238,19.216416,19.589794,10.8129641,10.59105629,13.232765,13.3692283,0,0,0,0
"Spg21",157.704284,152.9987,87.5687,75.04631,106.1243,96.612445,74.129027,62.028123,0,0,0,0
"Spg7",42.011474,40.9757050004587,38.07029,37.904176,36.9923976283613,30.539158,34.580193931209,31.483377,0,0,0,0
"Sphk1",0.284383,0.101453801,0.1365615,0.1746009,0.544335,0.2259664,0.3140835,0.2171317,0,0,0,0
"Sphk2",51.82133,49.49044,19.58068,23.8548,37.87836,42.0315,14.03561,14.70187,0,0,0,0
"Sphkap",0,0,0,0,0,0,0,0,0,0,0,0
"Spi1",347.0181,341.7466,328.4779,333.9032,848.7163,949.285,462.1639,480.9657,0,0,0,0
"Spib",0.0749036,0.13991246,0.291146,0,0,0.176435,0.135358,0.11373,0,0,0,0
"Spic",0.378765,0.2662746,0.3552227,0.263835,0.711162,1.26051,1.128473,1.8405905825,0,0,0,0
"Spice1",13.831143,12.183504,9.926374,7.97152,2.880164,3.911,7.8600076,6.912041,0,0,0,0
"Spidr",16.3739,18.0112,14.3025,13.039,12.0247,12.477,12.3217,11.776,0,0,0,0
"Spin1",17.6755,17.0572,11.465622,11.4013,11.399674,10.6416,7.41743,7.70302,0,0,0,0
"Spin2-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2-ps2",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2-ps3",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2-ps4",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2c",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2d",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2e",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2f",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2g",0,0,0,0,0,0,0,0,0,0,0,0
"Spin3-ps",0,0,0,0,0,0.15081,0,0,0,0,0,0
"Spin4",0.350754,0.295522,0.163637,0.175345,0.110986,0.0693835,0.0218806,0,0,0,0,0
"Spindoc",5.89578,4.85379,7.01166,6.69163,5.44857,5.83033,7.14073,6.89941,0,0,0,0
"Spink1",0,0,0,0,0,0,0,0,0,0,0,0
"Spink10",2.02762,0.8565905,2.4578416,4.23249,0.907391,0.816697,0.268042,1.242669,0,0,0,0
"Spink11",0,0,0,0,0,0,0,0,0,0,0,0
"Spink12",0,0,0,0,0,0,0,0,0,0,0,0
"Spink13",0,0,0,0,0,0,0,0,0,0,0,0
"Spink14",0,0,0,0,0,0,0,0,0,0,0,0
"Spink2",0.178554,0,0,0,0,0,0,0,0,0,0,0
"Spink4",0,1.02635,1.15813,0.367967,0,0,0,0,0,0,0,0
"Spink5",0,0,0,0,0,0,0,0,0,0,0,0
"Spink6",0,0,0,0,0,0,0,0,0,0,0,0
"Spink7",0,0,0,0,0,0,0,0,0,0,0,0
"Spink8",0,0,0,0,0,0,0,0,0,0,0,0
"Spinkl",0,0,0,0,0,0,0,0,0,0,0,0
"Spint1",0.0890916,0.051841,0.0443683,0.124856,0,0,0,0,0,0,0,0
"Spint2",0.148352,0.4327438,0.5318284,0.279359,3.6355316,4.7891626,1.74469,1.5234606,0,0,0,0
"Spint3",0,0,0,0,0,0,0,0,0,0,0,0
"Spint4",0,0,0,0,0,0,0,0,0,0,0,0
"Spint5",0,0,0,0,0,0,0,0,0,0,0,0
"Spire1",12.42322,11.424182,22.09945,22.62405,9.6364,9.647783,18.860134,19.75135,0,0,0,0
"Spire2",0,0,0,0.0440132,0,0.0427127,0,0,0,0,0,0
"Spn",26.864722,29.74404,5.24192700399575,5.623016,28.852377,36.537768,7.373452,10.133776,0,0,0,0
"Spns1",78.088023,76.513247,86.571263,77.052011,44.0439,37.598191,60.395036,62.76915,0,0,0,0
"Spns2",0,0,0.691556,0.4387123,0.0577968,0.0903284,0.675867,0.36333497,0,0,0,0
"Spns3",0.0677545,0.0947196,0.17101,0.0227926,0.0540631,0.112651,0,0.1461423,0,0,0,0
"Spo11",0,0,0,0.0254277,0,0,0,0,0,0,0,0
"Spocd1",0,0,0,0,0,0,0,0,0,0,0,0
"Spock1",0.02685210155615,0,0,0,0,0,0,0,0,0,0,0
"Spock2",0.024086,0.0773143,0,0,0,0,0,0,0,0,0,0
"Spock3",0.063914,0,0.0355211,0.066627,0.0337144,0,0,0,0,0,0,0
"Spon1",0,0.0152167,0.0156363,0.0146582,0.0148514,0.0184174,0,0.0124766,0,0,0,0
"Spon2",0,0,0.0497266,0,0.123531,0,0,0,0,0,0,0
"Spop",72.584665,80.441647,43.23915,44.642420133988,66.1233,62.71847,46.53127,48.59081,0,0,0,0
"Spopfm1",0,0,0,0,0,0,0,0,0,0,0,0
"Spopfm2",0,0,0,0,0,0,0,0,0,0,0,0
"Spopfm3",0,0,0,0,0,0,0,0,0,0,0,0
"Spopl",12.8461796916,15.08172,7.750009,8.067342,24.28065,15.826388,9.2139853,10.659764,0,0,0,0
"Spout1",17.964727,16.917335,12.19674933,12.4841960294079,9.578392,9.0457241414,9.358571,9.11191552,0,0,0,0
"Spp1",6510.58653,6088.63613,8965.428,8500.0334,8339.95595,7139.47381,11563.760402,10961.2023,0,0,0,0
"Spp2",0,0,0,0,0,0,0,0,0,0,0,0
"Sppl2a",75.046072,72.819675,34.279541,35.39907,180.80228,154.500677,52.10329,64.38443,0,0,0,0
"Sppl2b",19.257884354551,21.791534,5.879065,6.4887638282,8.404802,10.798372,5.381394,3.950806,0,0,0,0
"Sppl2c",0,0,0,0,0,0,0,0,0,0,0,0
"Sppl3",32.907363,30.027208,27.472213,27.848908,16.927867,19.22081,20.96713,21.77451,0,0,0,0
"Spr",32.9383263,38.1109303,19.6482422,17.490517,17.598684,15.54682,15.2025761,14.622071,0,0,0,0
"Spr-ps1",0.150924,0.319942,0.368027,0.641194,0.111115,0.173027,0.156839,0.181178,0,0,0,0
"Spred1",51.733611,54.425939,19.485133,21.133366,123.511605,102.928163,47.37084,50.34206,0,0,0,0
"Spred2",16.23245,20.84414,3.91121,6.13814,9.058271,9.947303,13.00861,12.90271,0,0,0,0
"Spred3",2.8580816,3.6208354,1.827747,1.570835,0.4394356,0.937839,1.163765,1.179089,0,0,0,0
"Sprn",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr1a",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr1b",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2a1",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2a2",0.0863215,0.134606,0.103929,0.0323823,0.0327124,0.0341498,0.032225,0.0552147,0,0,0,0
"Sprr2a3",0.00030031,0,0,0.000106369,0.000168684,0.000109229,0.000179989,0,0,0,0,0
